superkingdom	kingdom	phylum	order	class	family	genus	species	06-mergeLCA//A0_2	06-mergeLCA//B0_2	06-mergeLCA//C0_2	06-mergeLCA//A1_2	06-mergeLCA//B1_2	06-mergeLCA//C1_2	06-mergeLCA//A5_0	06-mergeLCA//B5_0	06-mergeLCA//C5_0	06-mergeLCA//A8_0	06-mergeLCA//B8_0	06-mergeLCA//C8_0	06-mergeLCA//GP_1	06-mergeLCA//GP_2	06-mergeLCA//GP_3
Eukaryota	Viridiplantae	Streptophyta	Pinales	Pinopsida	Pinaceae	Pinus	Pinus taeda	0	0	7	0	0	3	2	1	5	13	0	4	0	0	0
Eukaryota	Viridiplantae	Streptophyta	Pinales	Pinopsida	Pinaceae	Pinus	NA	0	0	0	0	0	2	0	0	2	1	0	0	0	0	0
Eukaryota	Viridiplantae	Streptophyta	Pinales	Pinopsida	Pinaceae	NA	NA	0	0	0	1	0	0	0	16	1	0	0	1	0	0	0
Eukaryota	Viridiplantae	Streptophyta	Poales	Magnoliopsida	Bromeliaceae	Ananas	Ananas comosus	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2
Eukaryota	Viridiplantae	Streptophyta	Poales	Magnoliopsida	Poaceae	Aegilops	Aegilops tauschii	0	0	2	2	0	6	1	0	5	3	0	2	5	0	0
Eukaryota	Viridiplantae	Streptophyta	Poales	Magnoliopsida	Poaceae	Agrostis	Agrostis stolonifera	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Eukaryota	Viridiplantae	Streptophyta	Poales	Magnoliopsida	Poaceae	Avena	Avena sativa	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Eukaryota	Viridiplantae	Streptophyta	Poales	Magnoliopsida	Poaceae	Avena	Avena strigosa	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0
Eukaryota	Viridiplantae	Streptophyta	Poales	Magnoliopsida	Poaceae	Brachypodium	Brachypodium distachyon	0	0	0	1	0	0	0	0	0	3	0	1	1	0	0
Eukaryota	Viridiplantae	Streptophyta	Poales	Magnoliopsida	Poaceae	Deschampsia	Deschampsia antarctica	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Eukaryota	Viridiplantae	Streptophyta	Poales	Magnoliopsida	Poaceae	Eleusine	Eleusine indica	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Eukaryota	Viridiplantae	Streptophyta	Poales	Magnoliopsida	Poaceae	Festuca	Festuca pratensis	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0
Eukaryota	Viridiplantae	Streptophyta	Poales	Magnoliopsida	Poaceae	Hordeum	Hordeum vulgare	1	1	1	0	2	4	2	1	2	3	2	9	0	2	0
Eukaryota	Viridiplantae	Streptophyta	Poales	Magnoliopsida	Poaceae	Lolium	Lolium perenne	0	0	0	0	0	1	0	3	6	8	1	5	0	1	0
Eukaryota	Viridiplantae	Streptophyta	Poales	Magnoliopsida	Poaceae	Lolium	NA	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Eukaryota	Viridiplantae	Streptophyta	Poales	Magnoliopsida	Poaceae	Oryza	Oryza sativa	1	0	1	1	3	3	1	2	2	1	5	3	0	0	1
Eukaryota	Viridiplantae	Streptophyta	Poales	Magnoliopsida	Poaceae	Oryza	NA	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
Eukaryota	Viridiplantae	Streptophyta	Poales	Magnoliopsida	Poaceae	Panicum	Panicum hallii	0	0	0	1	0	2	1	0	0	0	1	0	0	0	0
Eukaryota	Viridiplantae	Streptophyta	Poales	Magnoliopsida	Poaceae	Phyllostachys	Phyllostachys edulis	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Eukaryota	Viridiplantae	Streptophyta	Poales	Magnoliopsida	Poaceae	Secale	Secale cereale	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0
Eukaryota	Viridiplantae	Streptophyta	Poales	Magnoliopsida	Poaceae	Setaria	Setaria italica	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0
Eukaryota	Viridiplantae	Streptophyta	Poales	Magnoliopsida	Poaceae	Sorghum	Sorghum bicolor	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Eukaryota	Viridiplantae	Streptophyta	Poales	Magnoliopsida	Poaceae	Triticum	Triticum aestivum	4	1	9	4	2	134	1	10	43	1	2	29	7	1	9
Eukaryota	Viridiplantae	Streptophyta	Poales	Magnoliopsida	Poaceae	Triticum	Triticum dicoccoides	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Eukaryota	Viridiplantae	Streptophyta	Poales	Magnoliopsida	Poaceae	Triticum	Triticum monococcum	0	0	2	0	0	4	0	0	2	0	0	0	0	0	0
Eukaryota	Viridiplantae	Streptophyta	Poales	Magnoliopsida	Poaceae	Triticum	Triticum turgidum	0	0	0	0	0	3	0	0	4	0	0	2	0	0	1
Eukaryota	Viridiplantae	Streptophyta	Poales	Magnoliopsida	Poaceae	Triticum	Triticum urartu	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Eukaryota	Viridiplantae	Streptophyta	Poales	Magnoliopsida	Poaceae	Triticum	NA	0	1	7	5	2	119	1	7	50	5	3	13	4	4	0
Eukaryota	Viridiplantae	Streptophyta	Poales	Magnoliopsida	Poaceae	Zea	Zea mays	0	0	0	1	0	0	2	3	0	0	0	0	0	0	0
Eukaryota	Viridiplantae	Streptophyta	Poales	Magnoliopsida	Poaceae	Zea	NA	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Eukaryota	Viridiplantae	Streptophyta	Poales	Magnoliopsida	Poaceae	NA	NA	1	1	16	16	4	207	6	10	116	17	0	38	22	4	5
Eukaryota	Viridiplantae	Streptophyta	Poales	Magnoliopsida	NA	NA	NA	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0
Eukaryota	Viridiplantae	Streptophyta	Proteales	Magnoliopsida	NA	NA	NA	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Eukaryota	Viridiplantae	Streptophyta	Rosales	Magnoliopsida	Cannabaceae	Cannabis	Cannabis sativa	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Eukaryota	Viridiplantae	Streptophyta	Rosales	Magnoliopsida	Cannabaceae	NA	NA	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Eukaryota	Viridiplantae	Streptophyta	Rosales	Magnoliopsida	Moraceae	Morus	Morus notabilis	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Eukaryota	Viridiplantae	Streptophyta	Rosales	Magnoliopsida	Rhamnaceae	Ziziphus	Ziziphus jujuba	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1
Eukaryota	Viridiplantae	Streptophyta	Rosales	Magnoliopsida	Rosaceae	Malus	Malus domestica	0	1	0	0	0	0	0	2	1	0	5	2	0	0	0
Eukaryota	Viridiplantae	Streptophyta	Rosales	Magnoliopsida	Rosaceae	Malus	NA	0	0	0	0	0	1	0	0	4	0	0	3	0	0	0
Eukaryota	Viridiplantae	Streptophyta	Rosales	Magnoliopsida	Rosaceae	Prunus	Prunus avium	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
Eukaryota	Viridiplantae	Streptophyta	Rosales	Magnoliopsida	Rosaceae	Prunus	Prunus cerasifera	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
Eukaryota	Viridiplantae	Streptophyta	Rosales	Magnoliopsida	Rosaceae	Prunus	Prunus dulcis	0	0	0	0	2	2	0	0	16	0	4	6	0	0	5
Eukaryota	Viridiplantae	Streptophyta	Rosales	Magnoliopsida	Rosaceae	Prunus	NA	0	0	0	1	4	0	0	1	6	0	0	7	0	0	0
Eukaryota	Viridiplantae	Streptophyta	Rosales	Magnoliopsida	Rosaceae	Pyrus	Pyrus pyrifolia	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
Eukaryota	Viridiplantae	Streptophyta	Rosales	Magnoliopsida	Rosaceae	Pyrus	Pyrus x bretschneideri	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0
Eukaryota	Viridiplantae	Streptophyta	Rosales	Magnoliopsida	Rosaceae	Rosa	Rosa chinensis	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Eukaryota	Viridiplantae	Streptophyta	Rosales	Magnoliopsida	Rosaceae	Rosa	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Eukaryota	Viridiplantae	Streptophyta	Rosales	Magnoliopsida	Rosaceae	NA	NA	0	1	1	1	0	1	1	0	0	1	2	5	0	0	1
Eukaryota	Viridiplantae	Streptophyta	Rosales	Magnoliopsida	Ulmaceae	NA	NA	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0
Eukaryota	Viridiplantae	Streptophyta	Sapindales	Magnoliopsida	Anacardiaceae	Spondias	Spondias tuberosa	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Eukaryota	Viridiplantae	Streptophyta	Sapindales	Magnoliopsida	Anacardiaceae	Spondias	NA	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Eukaryota	Viridiplantae	Streptophyta	Sapindales	Magnoliopsida	Rutaceae	Citrus	Citrus sinensis	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0
Eukaryota	Viridiplantae	Streptophyta	Sapindales	Magnoliopsida	Rutaceae	Citrus	NA	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
Eukaryota	Viridiplantae	Streptophyta	Sapindales	Magnoliopsida	Sapindaceae	Acer	Acer pictum	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Eukaryota	Viridiplantae	Streptophyta	Sapindales	Magnoliopsida	Sapindaceae	Aesculus	Aesculus wangii	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
Eukaryota	Viridiplantae	Streptophyta	Sapindales	Magnoliopsida	Sapindaceae	Dipteronia	Dipteronia sinensis	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Eukaryota	Viridiplantae	Streptophyta	Sapindales	Magnoliopsida	Sapindaceae	NA	NA	0	0	0	0	0	1	0	0	4	0	0	2	0	0	2
Eukaryota	Viridiplantae	Streptophyta	Sapindales	Magnoliopsida	NA	NA	NA	0	0	1	0	0	0	0	0	3	0	1	4	0	0	1
Eukaryota	Viridiplantae	Streptophyta	Saxifragales	Magnoliopsida	Crassulaceae	Phedimus	NA	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Eukaryota	Viridiplantae	Streptophyta	Solanales	Magnoliopsida	Convolvulaceae	Ipomoea	Ipomoea triloba	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
Eukaryota	Viridiplantae	Streptophyta	Solanales	Magnoliopsida	Convolvulaceae	Ipomoea	NA	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Eukaryota	Viridiplantae	Streptophyta	Solanales	Magnoliopsida	Solanaceae	Capsicum	Capsicum annuum	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0
Eukaryota	Viridiplantae	Streptophyta	Solanales	Magnoliopsida	Solanaceae	Capsicum	Capsicum frutescens	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Eukaryota	Viridiplantae	Streptophyta	Solanales	Magnoliopsida	Solanaceae	Capsicum	NA	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0
Eukaryota	Viridiplantae	Streptophyta	Solanales	Magnoliopsida	Solanaceae	Lycium	Lycium ruthenicum	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Eukaryota	Viridiplantae	Streptophyta	Solanales	Magnoliopsida	Solanaceae	Nicotiana	Nicotiana tabacum	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Eukaryota	Viridiplantae	Streptophyta	Solanales	Magnoliopsida	Solanaceae	Nicotiana	NA	0	0	1	0	1	0	0	0	0	0	0	2	0	0	0
Eukaryota	Viridiplantae	Streptophyta	Solanales	Magnoliopsida	Solanaceae	Physochlaina	Physochlaina orientalis	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Eukaryota	Viridiplantae	Streptophyta	Solanales	Magnoliopsida	Solanaceae	Solanum	Solanum americanum	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota	Viridiplantae	Streptophyta	Solanales	Magnoliopsida	Solanaceae	Solanum	Solanum demissum	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota	Viridiplantae	Streptophyta	Solanales	Magnoliopsida	Solanaceae	Solanum	Solanum lycopersicum	0	0	5	1	5	0	0	0	1	0	1	0	2	0	2
Eukaryota	Viridiplantae	Streptophyta	Solanales	Magnoliopsida	Solanaceae	Solanum	Solanum melongena	0	0	0	0	28	0	0	0	0	0	0	0	12	0	10
Eukaryota	Viridiplantae	Streptophyta	Solanales	Magnoliopsida	Solanaceae	Solanum	Solanum nigrum	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota	Viridiplantae	Streptophyta	Solanales	Magnoliopsida	Solanaceae	Solanum	Solanum pennellii	0	0	6	0	2	0	0	0	0	0	0	1	2	0	2
Eukaryota	Viridiplantae	Streptophyta	Solanales	Magnoliopsida	Solanaceae	Solanum	Solanum tuberosum	0	0	5	0	3	0	0	0	0	0	0	2	3	0	0
Eukaryota	Viridiplantae	Streptophyta	Solanales	Magnoliopsida	Solanaceae	Solanum	Solanum verrucosum	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota	Viridiplantae	Streptophyta	Solanales	Magnoliopsida	Solanaceae	Solanum	NA	0	0	27	0	12	2	0	0	2	0	0	11	3	0	9
Eukaryota	Viridiplantae	Streptophyta	Solanales	Magnoliopsida	Solanaceae	NA	NA	0	0	39	0	31	0	0	0	0	1	0	5	10	0	8
Eukaryota	Viridiplantae	Streptophyta	Solanales	Magnoliopsida	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Eukaryota	Viridiplantae	Streptophyta	Vitales	Magnoliopsida	Vitaceae	Vitis	Vitis vinifera	0	0	0	0	0	1	0	0	2	0	1	0	0	0	0
Eukaryota	Viridiplantae	Streptophyta	Vitales	Magnoliopsida	Vitaceae	NA	NA	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Eukaryota	Viridiplantae	Streptophyta	Zingiberales	Magnoliopsida	Musaceae	Musa	Musa acuminata	0	0	1	4	1	0	0	0	0	1	0	0	0	0	0
Eukaryota	Viridiplantae	Streptophyta	Zingiberales	Magnoliopsida	Musaceae	Musa	NA	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Eukaryota	Viridiplantae	Streptophyta	Zingiberales	Magnoliopsida	Musaceae	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Eukaryota	Viridiplantae	Streptophyta	Zingiberales	Magnoliopsida	NA	NA	NA	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
Eukaryota	Viridiplantae	Streptophyta	Zygnematales	Zygnemophyceae	Zygnemataceae	Entransia	Entransia fimbriata	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Eukaryota	Viridiplantae	Streptophyta	NA	Magnoliopsida	NA	NA	NA	3	6	55	14	39	38	16	32	90	19	29	110	34	20	36
Eukaryota	Viridiplantae	Streptophyta	NA	Pinopsida	NA	NA	NA	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
Eukaryota	Viridiplantae	Streptophyta	NA	NA	NA	NA	NA	0	0	6	0	1	1	0	52	2	3	4	3	0	3	1
Eukaryota	Viridiplantae	NA	NA	NA	NA	NA	NA	62	68	55	132	158	110	32	35	40	44	39	30	65	72	70
Eukaryota	NA	Apicomplexa	Archigregarinorida	Conoidasida	Selenidiidae	Selenidium	Selenidium pygospionis	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0
Eukaryota	NA	Apicomplexa	Eucoccidiorida	Conoidasida	Eimeriidae	Cyclospora	Cyclospora cayetanensis	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Eukaryota	NA	Apicomplexa	Eucoccidiorida	Conoidasida	Eimeriidae	Eimeria	Eimeria mitis	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Eukaryota	NA	Apicomplexa	Eucoccidiorida	Conoidasida	Eimeriidae	Goussia	Goussia bayae	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Eukaryota	NA	Apicomplexa	Eucoccidiorida	Conoidasida	Sarcocystidae	Neospora	Neospora caninum	0	0	2	0	10	3	0	0	0	1	0	7	0	6	3
Eukaryota	NA	Apicomplexa	Eucoccidiorida	Conoidasida	Sarcocystidae	Toxoplasma	Toxoplasma gondii	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Eukaryota	NA	Apicomplexa	Eucoccidiorida	Conoidasida	Sarcocystidae	NA	NA	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
Eukaryota	NA	Apicomplexa	Eugregarinorida	Conoidasida	Cephaloidophoridae	Cephaloidophora	Cephaloidophora cf. communis	0	1	0	0	14	0	22	2	0	2	0	0	0	0	0
Eukaryota	NA	Apicomplexa	Eugregarinorida	Conoidasida	Lecudinidae	Ancora	Ancora sagittata	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Eukaryota	NA	Apicomplexa	Eugregarinorida	Conoidasida	Uradiophoridae	Heliospora	Heliospora cf. longissima	0	0	0	0	1	0	5	3	7	1	0	0	0	0	0
Eukaryota	NA	Apicomplexa	Haemosporida	Aconoidasida	Plasmodiidae	Plasmodium	Plasmodium falciparum	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0
Eukaryota	NA	Apicomplexa	Haemosporida	Aconoidasida	Plasmodiidae	Plasmodium	Plasmodium knowlesi	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0
Eukaryota	NA	Apicomplexa	Haemosporida	Aconoidasida	Plasmodiidae	Plasmodium	Plasmodium sp. gorilla clade G3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Eukaryota	NA	Apicomplexa	Haemosporida	Aconoidasida	Plasmodiidae	Plasmodium	Plasmodium vinckei	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Eukaryota	NA	Apicomplexa	Haemosporida	Aconoidasida	Plasmodiidae	Plasmodium	Plasmodium vivax	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
Eukaryota	NA	Apicomplexa	Haemosporida	Aconoidasida	Plasmodiidae	Plasmodium	Plasmodium yoelii	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Eukaryota	NA	Apicomplexa	Haemosporida	Aconoidasida	Plasmodiidae	Plasmodium	NA	0	0	0	2	1	0	0	1	2	0	2	0	0	0	0
Eukaryota	NA	Apicomplexa	Piroplasmida	Aconoidasida	Babesiidae	Babesia	Babesia bigemina	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Eukaryota	NA	Apicomplexa	Piroplasmida	Aconoidasida	Babesiidae	Babesia	Babesia bovis	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Eukaryota	NA	Apicomplexa	NA	NA	NA	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
Eukaryota	NA	Bacillariophyta	Anaulales	Mediophyceae	Anaulaceae	Eunotogramma	Eunotogramma sp.	4	12	7	24	64	63	78	171	114	222	316	198	40	145	44
Eukaryota	NA	Bacillariophyta	Bacillariales	Bacillariophyceae	Bacillariaceae	Cylindrotheca	Cylindrotheca closterium	5	3	4	29	37	37	67	104	96	155	213	144	31	106	29
Eukaryota	NA	Bacillariophyta	Bacillariales	Bacillariophyceae	Bacillariaceae	Cylindrotheca	Cylindrotheca fusiformis	2	1	2	10	16	13	15	43	37	39	52	42	4	27	7
Eukaryota	NA	Bacillariophyta	Bacillariales	Bacillariophyceae	Bacillariaceae	Cylindrotheca	Cylindrotheca sp.	0	0	0	1	0	0	0	0	0	1	3	0	0	1	0
Eukaryota	NA	Bacillariophyta	Bacillariales	Bacillariophyceae	Bacillariaceae	Cylindrotheca	NA	0	0	0	2	2	0	3	9	6	7	10	6	0	3	0
Eukaryota	NA	Bacillariophyta	Bacillariales	Bacillariophyceae	Bacillariaceae	Denticula	Denticula kuetzingii	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
Eukaryota	NA	Bacillariophyta	Bacillariales	Bacillariophyceae	Bacillariaceae	Fragilariopsis	NA	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Eukaryota	NA	Bacillariophyta	Bacillariales	Bacillariophyceae	Bacillariaceae	Nitzschia	Nitzschia alba	1	0	1	0	0	0	1	0	1	1	3	1	0	0	0
Eukaryota	NA	Bacillariophyta	Bacillariales	Bacillariophyceae	Bacillariaceae	Nitzschia	Nitzschia cf. ovalis	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0
Eukaryota	NA	Bacillariophyta	Bacillariales	Bacillariophyceae	Bacillariaceae	Nitzschia	Nitzschia cf. recta RT-2009	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Eukaryota	NA	Bacillariophyta	Bacillariales	Bacillariophyceae	Bacillariaceae	Nitzschia	Nitzschia filiformis	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Eukaryota	NA	Bacillariophyta	Bacillariales	Bacillariophyceae	Bacillariaceae	Nitzschia	Nitzschia frustulum	0	0	0	0	0	0	0	0	2	2	0	1	0	0	0
Eukaryota	NA	Bacillariophyta	Bacillariales	Bacillariophyceae	Bacillariaceae	Nitzschia	Nitzschia laevis	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Eukaryota	NA	Bacillariophyta	Bacillariales	Bacillariophyceae	Bacillariaceae	Nitzschia	Nitzschia microcephala	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Eukaryota	NA	Bacillariophyta	Bacillariales	Bacillariophyceae	Bacillariaceae	Nitzschia	Nitzschia palea	0	2	1	8	8	12	22	24	22	26	46	28	1	8	7
Eukaryota	NA	Bacillariophyta	Bacillariales	Bacillariophyceae	Bacillariaceae	Nitzschia	Nitzschia sp. (in: Bacillariophyta)	0	0	0	0	0	0	0	1	2	1	1	0	0	2	0
Eukaryota	NA	Bacillariophyta	Bacillariales	Bacillariophyceae	Bacillariaceae	Nitzschia	Nitzschia sp. NIES-3576	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
Eukaryota	NA	Bacillariophyta	Bacillariales	Bacillariophyceae	Bacillariaceae	Nitzschia	Nitzschia sp. NIES-3581	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0
Eukaryota	NA	Bacillariophyta	Bacillariales	Bacillariophyceae	Bacillariaceae	Nitzschia	Nitzschia sp. PL1-4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
Eukaryota	NA	Bacillariophyta	Bacillariales	Bacillariophyceae	Bacillariaceae	Nitzschia	Nitzschia sp. PL3-2	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0
Eukaryota	NA	Bacillariophyta	Bacillariales	Bacillariophyceae	Bacillariaceae	Nitzschia	Nitzschia thermalis	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Eukaryota	NA	Bacillariophyta	Bacillariales	Bacillariophyceae	Bacillariaceae	Nitzschia	Nitzschia valdestriata	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Eukaryota	NA	Bacillariophyta	Bacillariales	Bacillariophyceae	Bacillariaceae	Nitzschia	NA	0	1	1	0	0	0	2	1	1	3	5	2	0	2	0
Eukaryota	NA	Bacillariophyta	Bacillariales	Bacillariophyceae	Bacillariaceae	Psammodictyon	Psammodictyon constrictum	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Eukaryota	NA	Bacillariophyta	Bacillariales	Bacillariophyceae	Bacillariaceae	Pseudo-nitzschia	Pseudo-nitzschia americana	0	0	0	0	0	0	2	2	3	2	2	1	0	0	0
Eukaryota	NA	Bacillariophyta	Bacillariales	Bacillariophyceae	Bacillariaceae	Pseudo-nitzschia	Pseudo-nitzschia arctica	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
Eukaryota	NA	Bacillariophyta	Bacillariales	Bacillariophyceae	Bacillariaceae	Pseudo-nitzschia	Pseudo-nitzschia calliantha	0	0	1	0	0	0	1	3	1	4	0	2	0	1	2
Eukaryota	NA	Bacillariophyta	Bacillariales	Bacillariophyceae	Bacillariaceae	Pseudo-nitzschia	Pseudo-nitzschia decipiens	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Eukaryota	NA	Bacillariophyta	Bacillariales	Bacillariophyceae	Bacillariaceae	Pseudo-nitzschia	Pseudo-nitzschia delicatissima	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0
Eukaryota	NA	Bacillariophyta	Bacillariales	Bacillariophyceae	Bacillariaceae	Pseudo-nitzschia	Pseudo-nitzschia fraudulenta	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Eukaryota	NA	Bacillariophyta	Bacillariales	Bacillariophyceae	Bacillariaceae	Pseudo-nitzschia	Pseudo-nitzschia multiseries	51	36	45	512	774	1037	1108	3658	3132	3661	7708	3925	1363	2994	962
Eukaryota	NA	Bacillariophyta	Bacillariales	Bacillariophyceae	Bacillariaceae	Pseudo-nitzschia	Pseudo-nitzschia pungens	0	0	0	3	7	6	8	32	30	34	69	38	17	22	4
Eukaryota	NA	Bacillariophyta	Bacillariales	Bacillariophyceae	Bacillariaceae	Pseudo-nitzschia	Pseudo-nitzschia sp. LA2-St C6C	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
Eukaryota	NA	Bacillariophyta	Bacillariales	Bacillariophyceae	Bacillariaceae	Pseudo-nitzschia	Pseudo-nitzschia subpacifica	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Eukaryota	NA	Bacillariophyta	Bacillariales	Bacillariophyceae	Bacillariaceae	Pseudo-nitzschia	NA	0	0	0	5	1	2	0	9	11	18	34	10	1	9	5
Eukaryota	NA	Bacillariophyta	Bacillariales	Bacillariophyceae	Bacillariaceae	Tryblionella	Tryblionella apiculata	0	0	0	1	0	1	2	1	1	0	9	3	0	0	1
Eukaryota	NA	Bacillariophyta	Bacillariales	Bacillariophyceae	Bacillariaceae	Tryblionella	Tryblionella compressa	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Eukaryota	NA	Bacillariophyta	Bacillariales	Bacillariophyceae	Bacillariaceae	NA	NA	2	0	1	10	31	20	9	97	55	70	154	64	20	64	3
Eukaryota	NA	Bacillariophyta	Biddulphiales	Mediophyceae	Biddulphiaceae	Biddulphia	Biddulphia alternans	0	0	0	0	2	1	0	1	0	0	1	0	0	0	0
Eukaryota	NA	Bacillariophyta	Biddulphiales	Mediophyceae	Biddulphiaceae	Biddulphia	Biddulphia biddulphiana	0	1	0	1	0	2	1	3	7	2	4	9	1	1	1
Eukaryota	NA	Bacillariophyta	Biddulphiales	Mediophyceae	Biddulphiaceae	Biddulphia	Biddulphia sculpta	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Eukaryota	NA	Bacillariophyta	Biddulphiales	Mediophyceae	Biddulphiaceae	Biddulphia	Biddulphia tridens	2	0	0	7	2	7	2	18	13	25	39	22	7	21	5
Eukaryota	NA	Bacillariophyta	Biddulphiales	Mediophyceae	Biddulphiaceae	Biddulphia	NA	0	0	0	1	0	0	2	0	0	0	1	0	0	0	2
Eukaryota	NA	Bacillariophyta	Biddulphiales	Mediophyceae	Biddulphiaceae	Terpsinoe	Terpsinoe musica	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0
Eukaryota	NA	Bacillariophyta	Chaetocerotales	Coscinodiscophyceae	Acanthocerataceae	Acanthoceras	Acanthoceras zachariasii	4	2	2	14	13	18	10	55	62	51	70	69	12	32	21
Eukaryota	NA	Bacillariophyta	Chaetocerotales	Coscinodiscophyceae	Acanthocerataceae	Acanthoceras	NA	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
